latitude,longitude
35.14748426636746,126.91822938716693
35.13558855664867,126.92259550504542
35.13559252799424,126.9226897106466
35.13410654387907,126.92411386540819
35.13416834622605,126.92414547401549
35.13364167655591,126.92551524260489
35.133668123211145,126.92555714087234
35.133708562090405,126.92553923030731
35.15242614542906,126.92148845465942
35.15250894442639,126.92146878899149
35.15246653626879,126.92163494570767
35.15249221253364,126.92158407993047
35.13080825691337,126.92893951766753
35.13086962028828,126.92888286488628
35.13544501579033,126.9227144058189
35.13549391501218,126.92280044713334
35.14632380375254,126.92594878555238
35.146327663731036,126.92605291382738
35.14933298163135,126.92247394168072
35.14938955123263,126.9225112225583
35.1501251457575,126.93324067915773
35.15017701113332,126.93324800337012
35.14828792446731,126.93430280361514
35.14880380283926,126.9349284498166
35.149156390539616,126.93478919589091
35.148688903692324,126.9355613075579
35.14908874998602,126.93532252538704
35.150411356808576,126.92729335557743
35.15067469992109,126.92712761739728
35.15061804299583,126.9375037353024
35.15073651025807,126.93772473795721
35.1508680161228,126.93732589198193
35.150980979796344,126.93718564427375
35.144920796231034,126.9171288537109
35.14500286847047,126.91707129754025
35.1430263874162,126.91862398708214
35.14298252078219,126.91864825075213
35.143006521765294,126.9186991804855
35.13176443986116,126.93844488379358
35.131872963438084,126.93824603600027
35.13159642545477,126.93852102386103
35.13173521130577,126.93864773059347
35.13269130597675,126.96163694732176
35.13277295144604,126.96140355188004
35.13280375798772,126.96176992847904
35.1329477514619,126.96185653084338
35.13298713789664,126.9613920193207
35.133070934985156,126.9614208361862
35.13312352774529,126.96124486084334
35.13098937660202,126.93508501196435
35.131040992198315,126.93453544312179
35.131162670893545,126.93523933205601
35.131377440100756,126.93493628390941
35.131605408305916,126.93483346129497
35.13161154516207,126.93456622840449
35.13160636649908,126.93538462884743
35.13180506360181,126.93542523542109
35.13183024842358,126.93483877502659
35.13183925682158,126.93518867815524
35.13192763077243,126.9355119817531
35.130406919816444,126.92692569591436
35.13059664818383,126.92659813920069
35.13087679384156,126.92658505463675
35.12681709225352,126.93188718492748
35.1268366400985,126.93194804704693
35.126862145082605,126.93210087809759
35.1269053606257,126.93207858632405
35.13006421946255,126.93244412358462
35.130075992287075,126.93251524725629
35.132723285392146,126.9269835422756
35.13275935177501,126.92693617516693
35.160442593563246,126.91850749737294
35.16056026320698,126.91850031073851
35.16060405035686,126.91842967797288
35.13227612272288,126.92715437286476
35.13226259270196,126.92707774837605
35.132322986286226,126.92719756808862
35.132328202665285,126.92710824383738
35.133034444024226,126.93297820273081
35.13298405110799,126.93259674008493
35.133168130029006,126.93261234101942
35.15786180459663,126.92804843178669
35.157934504914536,126.92815939219413
35.14214988676013,126.91943793229727
35.14229742592788,126.91953407118999
35.148818012064275,126.93270264325605
35.14882717905619,126.93263973724679
35.14883705965703,126.93274257835574
35.14886389227786,126.93269107857377
35.14997341402751,126.93302583567382
35.14997402562137,126.93294023761992
35.15012833005591,126.93336611899544
35.150182958582285,126.93336675709094
35.148527360374565,126.92230770558336
35.14860198557064,126.92230845972115
35.13220889446479,126.93298491998792
35.13229505030616,126.933029562345
35.13106163618677,126.94711955189788
35.131213840746035,126.94720284853311
35.13127660004261,126.94692955733535
35.13269774388704,126.93311522668243
35.13272013532472,126.93335648626325
35.132759238240155,126.93279139718247
35.13205646653528,126.93158864070263
35.132232854101865,126.93176550572642
35.13230938296166,126.93154931783775
35.13231330689484,126.94131306492433
35.1326045224928,126.94119089087896
35.13323173152115,126.94189728214977
35.133612398512966,126.94161552711414
35.13374161363331,126.94202959708586
35.13378182655824,126.94264377275645
35.133850492542855,126.94165957240381
35.145926398808584,126.91747049641201
35.145965078789125,126.91758511183579
35.14916494475156,126.92566775547833
35.149208150574964,126.92573787672033
35.1502273649831,126.92577899516934
35.15026633847087,126.92573298613358
35.15030451491073,126.9257805899905
35.149170395174906,126.9264127516138
35.14917501203744,126.92636834647146
35.1501554642727,126.92569299039528
35.150196085999774,126.92573883371685
35.1501943428797,126.92549775375319
35.15021560174011,126.92560823759031
35.14944545800529,126.9251327549226
35.14950034699144,126.92511476919373
35.134042310889754,126.92802981379302
35.134092065842275,126.92817628151406
35.13413635143668,126.92807725297
35.13415261292354,126.92816481504494
35.134170059406046,126.92824702487937
35.09468740474316,126.96577275740873
35.09470451230066,126.96587842727645
35.093780710072934,126.96399890581291
35.0937996225903,126.96408068809887
35.09353999202261,126.96495344284365
35.0935809849068,126.96502962199472
35.09411168984202,126.9649877479497
35.094138471536695,126.96513151079765
35.09142390947926,126.95612588230173
35.09147740529144,126.95619088065794
35.0913579468188,126.95491924364454
35.09142525924412,126.95485388439236
35.14085870969764,126.919136094523
35.14090424836048,126.9191852325673
35.14092262335058,126.91911997928098
35.141076387665194,126.9189896156377
35.141105808324994,126.91900843085564
35.140130190838256,126.91951444823187
35.14017497525904,126.91950928258903
35.14040085128607,126.91924569632594
35.140488454344826,126.91922864358014
35.141416948258396,126.91900883669851
35.1414706458895,126.91900672561361
35.14501711223652,126.91908106271477
35.14508790549423,126.91919973137901
35.144889673562076,126.92054843842419
35.14494589484845,126.92060480172275
35.14461201018068,126.92000171633605
35.14463638279767,126.92009255184657
35.14454975493992,126.92027735949117
35.14463346158571,126.92032373213458
35.145779437878765,126.92584162919312
35.14584973384887,126.9258056026777
35.14611007096691,126.92630138967598
35.14608009091906,126.92624240401003
35.13884791129243,126.92023633767171
35.13892634815714,126.92022328273048
35.138955858991054,126.92014345680762
35.138994208722494,126.92019596959204
35.13929957063262,126.92081042378534
35.13934097043967,126.92073888953394
35.13941368336316,126.92084127142316
35.139492888423845,126.92109653288016
35.13955053124175,126.92103311296563
35.14271341744578,126.91714056066236
35.1427161391616,126.91719309129287
35.13825142286676,126.92482469711689
35.13828407012488,126.92480920944884
35.15264869929573,126.92162926797845
35.152690022951155,126.92171715900011
35.08952909346346,126.9487722527212
35.08956730684073,126.9487519018267
35.0915604537702,126.9563110650509
35.091655258718454,126.95628272316529
35.090527469109674,126.92850910229521
35.09062948321477,126.92848639722149
35.09089711333563,126.92959423593189
35.090974321913,126.92944713915297
35.09240304605852,126.93872850762413
35.09248543605417,126.93889907163214
35.097970874691946,126.93217298000292
35.09801300170879,126.93231041949923
35.130676655219986,126.94684806303177
35.13074625535217,126.94669578302211
35.15423648208826,126.91993639996647
35.15431492351351,126.91992596245318
35.14518570502307,126.92351067583836
35.14525154408127,126.9235575337281
35.13267558521005,126.946078397229
35.13309176992279,126.94759816659848
35.13330266429806,126.94714889309832
35.132220073744165,126.93575677474404
35.13232714179672,126.9359679314249
35.137530446931265,126.92491303708644
35.137601724817806,126.92499238314423
35.13686703749441,126.92564947845449
35.13692163079816,126.92575599236314
35.136654786986256,126.9258611190579
35.13670314340655,126.92592865461006
35.13521408449099,126.9270237861746
35.13522269409337,126.92707510027216
35.134698886000514,126.92758693044134
35.13472300426017,126.9278642174368
35.134829375643996,126.92733236653822
35.13484780214793,126.92774349964441
35.13486259934795,126.92759584322405
35.13488940974691,126.92734062979545
35.134935741780886,126.927398433555
35.135020275603445,126.9273990271251
35.13505382029818,126.92769999771568
35.14874974422661,126.93398866967834
35.148820099676314,126.93400857760541
35.14886679236304,126.93406559923775
35.14887771997658,126.9340074009019
35.14892246274169,126.93405515044489
35.14716944507197,126.93266979036083
35.14724093997972,126.93254040210708
35.15223784745419,126.91992371715523
35.152301838998895,126.9199204969403
35.15232297321326,126.92001295087674
35.1486784544282,126.93948593297118
35.148752665151676,126.93947747772582
35.14879822677271,126.93940286303847
35.13512802937821,126.92799407498146
35.13514470607017,126.92805567998772
35.133965578993426,126.93293004514844
35.133991343088944,126.9328354000021
35.14620066304687,126.92612373912473
35.14627033718543,126.92608260211445
35.14581738291791,126.92440736987218
35.14586331069893,126.9243120053739
35.14458628530557,126.91892861929934
35.144619157916466,126.91891631326261
35.14432224583532,126.92554957661423
35.144367011629136,126.92550917968596
35.144405601134345,126.92535002599712
35.14448850655597,126.92539699756107
35.14455107611738,126.92542511422982
35.14485744150543,126.92460593215566
35.144936994936046,126.92456752892124
35.14479054105219,126.92454885392182
35.14483708187625,126.92444020073391
35.14485527188024,126.9244926441373
35.14504105745669,126.92392037447141
35.14516786263632,126.92394459580184
35.1441003202955,126.92471349878225
35.14415354037859,126.92470066285156
35.14372459325265,126.92495958882577
35.143799539670745,126.92497072299778
35.1494011990396,126.9456082351302
35.14949265469036,126.94546322440054
35.14825906033942,126.936386140365
35.14831991365747,126.9363518643687
35.14940169363403,126.93114065233489
35.149389645510766,126.93122704396576
35.14645219604496,126.94066539738319
35.146611854378854,126.94068738904592
35.14942080618891,126.94161253790261
35.149497891854885,126.94173410670868
35.14796662433676,126.93712840626493
35.147983933321505,126.93700096079063
35.14716271505945,126.92739495007051
35.14718574717574,126.92736346253504
35.146650689670736,126.92698085350224
35.146596536924505,126.92698369775289
35.146930289871946,126.92664728590171
35.14704141417323,126.92655342746879
35.1471263542003,126.92643418520855
35.15035050414169,126.9277147101879
35.15037658396049,126.92761966126771
35.15303366817446,126.9252744997956
35.1530809272471,126.92532427342658
35.153003244648446,126.92099574413726
35.15307484943311,126.92100665237166
35.153149656826976,126.92097014818935
35.15384441495668,126.92375228486978
35.153877562196186,126.92366626235508
35.153889709258245,126.92378493475869
35.153949028364934,126.92369794500496
35.15347253350018,126.92308620030325
35.153530078942275,126.92306054788004
35.1535210794527,126.92248117188873
35.15359485388949,126.9225133177852
35.15359726689557,126.92242931833455
35.15314959045554,126.92234507440946
35.15317219130697,126.92223784492126
35.152559463900666,126.92232286905093
35.152620629763234,126.92229521775974
35.15254470431982,126.92118943714206
35.15259717535979,126.9212463799769
35.12797532037577,126.9351103675597
35.12799981040441,126.9350877103844
35.12803477049857,126.93516582920094
35.12820479434362,126.93526144949304
35.12826868831167,126.9351363817603
35.12829461796549,126.93505082030806
35.12497571092004,126.93491862185434
35.125043087614785,126.9348652800617
35.14300808993606,126.91670501163759
35.14305387891489,126.91676841896515
35.14289750974251,126.91716493336611
35.142925281317986,126.91711381966942
35.1429494967306,126.91716802474642
35.14593340843431,126.91822077517543
35.14600305816722,126.9182251929785
35.11883110256217,126.93047169924266
35.1189037942633,126.93046938371836
35.14095688187373,126.91906911889498
35.140996023938996,126.91907195583046
35.14778687633174,126.93260372926669
35.147828440450546,126.93263646415686
35.14567678519898,126.9232537541612
35.1456950714881,126.92352374711021
35.146141696009835,126.92309313205081
35.149435908414276,126.94835957239353
35.149493095712614,126.9482337497104
35.149530517596624,126.94813676689921
35.14956948332579,126.94801295984541
35.14957891133497,126.94788691978387
35.1489413214429,126.94949945017395
35.14896569691819,126.9492958432957
35.13522331167086,126.92800837128799
35.13522438158179,126.92805271968503
35.1405815439505,126.92524553781566
35.14062057022375,126.92522879284728
35.14047438529005,126.92511590345761
35.14057119111333,126.92508440571116
35.14057879378854,126.92516930200685
35.147484982275046,126.93305812539329
35.147490454539,126.93314064921191
35.145435497119514,126.91620187671187
35.14547989262716,126.91616892363947
35.145486058334306,126.91620229085166
35.1455539982253,126.91613077863661
35.14960638756082,126.94477956668064
35.149646040572776,126.94471439132042
35.14966143430443,126.94479259760483
35.150244809447194,126.91357513116927
35.15034091122122,126.9136998765951
35.146537575228116,126.91291819095122
35.14663667006908,126.91302367755259
35.14964601818924,126.94521983646666
35.149726759515715,126.94526530373722
35.149778047926446,126.94534037556492
35.14876482878594,126.94413712169941
35.14876706759722,126.94396616414542
35.148788148114775,126.94424643452123
35.149264021718835,126.94513967934634
35.14927565781517,126.94525879110812
35.149338356504806,126.94513215742225
35.149341917885884,126.94518992025027
35.14970677688825,126.94813834655602
35.149739413612565,126.94805550152071
35.14899256466648,126.94991209319035
35.149009419110186,126.95002266721032
35.14918568042298,126.95119777587773
35.149197147907444,126.95111323501195
35.1492364200806,126.9509790086118
35.149264392315,126.95131921592406
35.14930588435902,126.95109740588639
35.14947994542213,126.95134976836759
35.149604344960885,126.95149687856284
35.15024607273768,126.95123195055777
35.150247835883256,126.95141607277037
35.14896233782792,126.93040431667298
35.14902769129137,126.93044781981891
35.149188681675035,126.93027902406098
35.14921408180543,126.9303460749349
35.130309459753356,126.94957687240817
35.13052261773205,126.94951318220522
35.125159326372,126.92876302845868
35.12519519087599,126.92867192617916
35.12521938769357,126.92884782415045
35.125317357701654,126.92847488209861
35.125639559631935,126.9334926756717
35.126315634663214,126.93288730111075
35.126536848874046,126.93239308533906
35.145927111580164,126.92638484943994
35.14595587218126,126.92631171920952
35.1461049569366,126.9266034339476
35.146120375328614,126.92666759106031
35.14613268149759,126.9267242919244
35.14620321303605,126.92669849333494
35.14626036848776,126.92665752044893
35.14609535712528,126.92637904279901
35.14613685699155,126.92641122644781
35.143339043543605,126.92048696242979
35.14342597197584,126.92045454823878
35.14344874704969,126.92054025486966
35.13912592575692,126.92054768726051
35.13915027957795,126.9204785808818
35.139195444980764,126.92053616560369
35.1390000957305,126.92095422180954
35.13902668289508,126.92099460005174
35.1390620272961,126.92104093838438
35.13909614835721,126.92108477906633
35.139147047470395,126.92114841781377
35.13920480537867,126.92121424223551
35.145127974339665,126.92598632478287
35.14514114077098,126.92603680180119
35.1402180012338,126.92167824289007
35.14025887668645,126.92165100936931
35.13238825925352,126.9435015582492
35.1323934805702,126.94330178291963
35.13248167186508,126.94340707771093
35.13248987369362,126.92925411358982
35.13250258811421,126.92944538535413
35.132554079996375,126.92894581455404
35.132557395528465,126.92901625871461
35.13208057527959,126.92899861821736
35.13218962532813,126.92902182655428
35.13222172299454,126.92894049903475
35.132313768729524,126.92900497085368
35.14894561197981,126.9292766651949
35.14895800481783,126.92936429736099
35.1490101199525,126.92932419831935
35.146845099585505,126.92869787597486
35.146898452243754,126.9287077665923
35.14688161204438,126.94051685286965
35.14694371794241,126.94052054158666
35.150026492142146,126.94209469010212
35.15007345354862,126.94220491837585
35.15011604853453,126.94208141050639
35.15013690226651,126.94222844588903
35.150253262640206,126.94213461454729
35.15026983105449,126.9418867550094
35.15028443758125,126.94204432911681
35.15035823699715,126.94219856542352
35.149959613156994,126.94355813845436
35.15003521218065,126.94339779384657
35.132626709597915,126.93892115934696
35.13237040014894,126.93730217191614
35.1324176069909,126.93819529404394
35.132456609364695,126.93853354525854
35.13255476505802,126.93713998547919
35.13259221121126,126.93805591011963
35.132630682041274,126.93733836031227
35.13272714395346,126.93855406626197
35.13279469535429,126.93800448532365
35.132798787811,126.93764399760401
35.13300826141385,126.9379617533216
35.135245884652726,126.95297194894364
35.13525613509573,126.95291582258601
35.154734652474055,126.93791286526525
35.154784040948684,126.93856099047238
35.15505169369545,126.93812893168128
35.15522941466559,126.93858685938908
35.15558120823467,126.93807758135078
35.155688510596434,126.93854500518638
35.15572064303559,126.93810228810707
35.089543894571726,126.94842105810277
35.089600522956296,126.9483312714148
35.09068403407967,126.92910045584267
35.090769929190884,126.92912470391462
35.14955094249735,126.94319580132452
35.14962609045096,126.94341718065164
35.15319432155675,126.9209480864274
35.15325230857935,126.92090612116552
35.1492903773151,126.92582355431159
35.14930211180942,126.9257375221633
35.16271558951957,126.91934148072387
35.162771781878874,126.91924371379464
35.16289663457144,126.9192523155978
35.15534199076075,126.92113892523803
35.15537395486837,126.92118356622039
35.1554130417113,126.92113382817297
35.155702247726914,126.9179285464293
35.155577629542705,126.91802889943482
35.15558716158381,126.91808725117212
35.15567731283301,126.91797781550191
35.149606354633434,126.94506343481522
35.149643912531076,126.94490252647914
35.14968542558536,126.94509197667819
35.1552346037486,126.91928751757904
35.155276458282586,126.91928784453862
35.13291774794895,126.9339054008727
35.1329499229565,126.93393974325575
35.15297541879036,126.91467883988346
35.153021004837534,126.91472917610061
35.16035328932891,126.91466223247889
35.16038623045984,126.91454212593922
35.16000700878352,126.91497164235692
35.16009120001154,126.91501594800069
35.14966678997892,126.93076845803323
35.14972999165987,126.93085122718603
35.149736381388465,126.93076868866326
35.16193976386178,126.91618145042047
35.162071297409554,126.9163504625692
35.14377769038394,126.91958960652111
35.143869798338784,126.91950548628576
35.14779701965683,126.93592687661135
35.14784709347173,126.93586143213422
35.14528796542436,126.92217229176168
35.14536789938501,126.92221059066262
35.155830518868825,126.9185216305782
35.15584781893933,126.91857307414908
35.15455198338076,126.92285795779166
35.1546121453023,126.9228453128147
35.14721445456262,126.93230042364011
35.147303054506516,126.93238485648193
35.133095526695335,126.93177441250077
35.133114888282144,126.93166449435166
35.133024620561955,126.9338057214312
35.1330613818795,126.93372872441219
35.13283372192311,126.93423806113734
35.132899260668125,126.9342170963592
35.13058250363398,126.93316270146536
35.130687222346005,126.93316354069628
35.13064899988745,126.93420277989465
35.130552528220726,126.9341585785133
35.154323729603156,126.91849781386054
35.15434342786571,126.91843230445883
35.13184790131984,126.93246674745681
35.13188134471665,126.93258238844035
35.13189933545208,126.93249905180244
35.13076586203049,126.93233748931092
35.13077431418041,126.93244772545155
35.15238298962846,126.92713999803438
35.152352494796,126.92706482425503
35.13129737076691,126.93332065830985
35.131347331084854,126.93335335200969
35.13115077650384,126.93371328597856
35.131175240703385,126.93379093782832
35.130420276983,126.93353093054894
35.13057039712178,126.93349516028225
35.130474250080425,126.93355648125755
35.13052815143834,126.93355520035993
35.154831678195414,126.937608334926
35.15489817811777,126.93767270223184
35.143895575259016,126.91734215341516
35.14391133629815,126.91742071479447
35.1547368803304,126.91761602396704
35.154757484073954,126.91766121667804
35.15480244675628,126.91761118226971
35.12693023360089,126.93236192085051
35.12698207123268,126.93232320824742
35.161072717158596,126.91957311400134
35.161206459388055,126.91964079559158
35.0896245267287,126.93088112572113
35.08969628104438,126.93093153610953
35.16114160267194,126.91521606848086
35.16117085406409,126.91513316679054
35.16080239389477,126.9155748539328
35.16081253986047,126.91548024614139
35.16056554687327,126.91541100415682
35.16059883970807,126.91533819570549
35.16379146593692,126.91603784905298
35.16384134653205,126.91609528458713
35.164464238180585,126.9163876269028
35.16447539220943,126.91626353747634
35.16353900946184,126.91724838964976
35.16355958016297,126.91716121920219
35.158521260273986,126.93044335092361
35.158510877034814,126.9303898354073
35.142542216325694,126.91845743387519
35.14254262379496,126.91836891016392
35.12197837531121,126.93615301037428
35.1220752990039,126.93608533672435
35.14311679715641,126.91913267192439
35.14305914928797,126.91918342274789
35.13180127125358,126.9344495737838
35.1318720830834,126.934516268914
35.09036960279769,126.92979479704941
35.09047722856527,126.92982121117143
35.108871141478936,126.93643217465348
35.10899217015901,126.93644268896114
35.13937554572445,126.94233529605691
35.139465888761514,126.94236481302819
35.13332895430833,126.93182404781122
35.13333863625901,126.93166148507558
35.1333840408069,126.9317392897534
35.1239826915461,126.93468623172784
35.12401648156234,126.934776158668
35.12409565059164,126.93475451043646
35.12314566041274,126.93504325936976
35.123254902147025,126.93577577285255
35.12351565865541,126.93508556807721
35.15957174082933,126.91655156282032
35.15961486606013,126.91648505023903
35.15918020036596,126.9157462070614
35.15924118934729,126.91578341051725
35.15914879893614,126.91582259788007
35.15920839585646,126.91585685114933
35.1547056574891,126.91804735660662
35.154731415234195,126.91798352515534
35.15495226436162,126.91827563856876
35.15497568436931,126.9183333468534
35.15500456189679,126.91826811330753
35.15409330667385,126.91939260615422
35.15411220870594,126.91946921021581
35.15414722919634,126.91939684813559
35.154188623453436,126.91938154816785
35.15425270029299,126.91868716973215
35.15431078981565,126.91861584137929
35.15411849632236,126.91883993955675
35.154155067293104,126.91880127936284
35.1541955466613,126.9184192026357
35.154270462254395,126.91837185834153
35.15401455755605,126.91893712144733
35.154066400829784,126.9189015210445
35.12723556509614,126.93342489001508
35.12731102738802,126.9334336196955
35.13445757492984,126.95552273390017
35.13447529053552,126.95559214134425
35.1345106227975,126.95563000750604
35.1345364203848,126.95623385649921
35.134469850556584,126.95629240628458
35.1535502186709,126.91245072883402
35.153594004155224,126.91241105884312
35.15378741887467,126.9131053570748
35.153861338323615,126.91306128115275
35.15282047083212,126.92149911278096
35.152834386861564,126.92155367969349
35.15328752741641,126.92117930836409
35.153344871061776,126.92125847766624
35.153363906803406,126.92115015168784
35.15921423611583,126.91673617516086
35.15928164437857,126.916780999298
35.15823752580562,126.91633428603626
35.15828062638663,126.9163910961545
35.15265620984362,126.92150151212418
35.1526708009224,126.92142801473983
35.15985610717583,126.91461314375836
35.15989046230786,126.91436926043102
35.161183086881664,126.9174236989571
35.16130275449343,126.91747321884979
35.16112211491479,126.91753807190392
35.16120273291457,126.91756006374054
35.16042418556263,126.91750222540651
35.16050688722978,126.91751847151723
35.15909196082452,126.91706498136426
35.15913869382927,126.91699963423437
35.147015660356345,126.92705172557363
35.14709431180568,126.92698834507763
35.159472471332165,126.91505304063314
35.15949585361739,126.91495125577077
35.15682115597889,126.92694722572212
35.156867813162144,126.92696451177495
35.158875754079986,126.93656918804987
35.15874937592755,126.93654978448346
35.15558146939295,126.93620615839157
35.155604345295714,126.93611406859048
35.1579510687384,126.93156086018901
35.15797642538298,126.93166722452207
35.15766222459096,126.92599022385537
35.15768887074507,126.92605793120948
35.15932509379524,126.91545374755427
35.15937239240338,126.91535968061264
35.152480034573394,126.91926939944139
35.152546622380136,126.91935190658556
35.15848066014879,126.91703096361093
35.15854521605869,126.91710860233455
35.119020513621166,126.94495290379396
35.11916990642615,126.94488804146215
35.09429249268041,126.9638057094658
35.094331807901916,126.96369788851908
35.160224424446994,126.92791742608324
35.160281457211546,126.9279174496571
35.16030512005773,126.92801515901495
35.160471752858385,126.92870991734604
35.16047579036795,126.92865273221967
35.161156487185,126.92807779103767
35.16118704295463,126.92813181051551
35.130516037931194,126.93052799994618
35.13098546244135,126.9303243822628
35.131596180734505,126.92964972992547
35.13196759719394,126.93021001935165
35.131528752890716,126.93041355283938
35.16093914538389,126.92945352434091
35.16098827833504,126.92955450935963
35.160265567507494,126.92715800084748
35.16032576624416,126.92711054535756
35.161561520176576,126.92873363753449
35.16161621927094,126.92880304073175
35.161385754769974,126.92934457170738
35.16142023731872,126.92941650378721
35.16026839395591,126.93599124972194
35.16054971683737,126.9356087565716
35.16055892740033,126.93613820162334
35.16029276194362,126.92859786777554
35.160345728961296,126.92869467067048
35.16035082993407,126.92862030290985
35.160404763213016,126.92861896291883
35.15987025837934,126.92783479568438
35.159918652828786,126.92783561507598
35.16093748612168,126.92907924921451
35.16098791128623,126.92913025939121
35.15908030128031,126.93434874035515
35.15940140611529,126.93489676247218
35.15987438072745,126.93486560624936
35.16035298178951,126.93483205880595
35.16082273231268,126.9348017796588
35.16123301206658,126.93490206036111
35.159555177639945,126.934260370608
35.160027399512636,126.93422731041679
35.16050929481399,126.93419635073109
35.16097979623441,126.93417606486697
35.15935147201069,126.93343004358891
35.15981353420886,126.93333341066807
35.16027403263624,126.93321561127499
35.16076987252745,126.93351191270183
35.15864222745329,126.93341312430987
35.15886130316788,126.93341669471425
35.16065475671873,126.9277602151236
35.1607207827722,126.9278188662522
35.14882107588636,126.92403677504781
35.148758492161534,126.9241188049337
35.148846677666235,126.92409617280343
35.148474673980296,126.92440146651377
35.14860810413617,126.92425542602028
